USER_ID,ITEM_ID,RATING,TIMESTAMP
128,480,5,977434472
129,1179,4,977434898
129,648,4,977433883
129,6,4,977434953
129,733,4,977433803
129,1196,4,977433384
129,590,4,977436162
129,1197,4,977433459
129,736,4,977436487
129,1198,5,977433384
129,674,2,977436556
129,762,3,977435339
129,858,5,977433384
129,866,4,977434953
129,952,2,977436115
129,999,4,977435185
129,303,4,977436423
129,235,3,977434074
129,165,5,977433883
129,260,5,977435925
129,198,4,977433770
129,21,4,977433621
129,357,4,977434137
129,288,4,977433655
129,1101,4,977433724
129,1036,5,977433434
129,431,4,977435107
129,507,3,977433770
129,434,4,977435217
129,42,2,977435279
129,293,4,977434898
129,294,2,977434171
129,47,5,977434898
129,296,5,977434870
129,511,4,977433949
129,1047,4,977433697
129,50,5,977434870
129,1053,2,977435107
129,1127,4,977433536
129,1129,3,977436187
129,380,5,977433697
129,384,4,977433509
129,1200,4,977433434
129,1201,5,977433459
129,1061,4,977434953
129,608,5,977434870
129,70,4,977435162
129,467,3,977434137
129,610,4,977436314
129,1073,2,977436162
129,541,5,977435392
129,474,4,977433562
129,81,5,977435236
129,555,4,977433596
129,1089,5,977434870
129,494,4,977433861
130,648,5,977431402
130,589,5,977431970
130,6,1,977432166
130,1196,5,977431947
130,1198,5,977431947
130,592,5,977432108
130,858,4,977431921
130,940,5,977431970
130,110,5,977431970
130,163,5,977432056
130,10,5,977432283
130,260,5,977431921
130,266,3,977431418
130,198,4,977432233
130,21,5,977432056
130,349,4,977432166
130,353,4,977432233
130,288,1,977432166
130,1101,5,977432308
130,1036,5,977431970
130,368,5,977432262
130,296,5,977431200
130,377,4,977432084
130,1129,4,977431354
130,524,3,977431354
130,380,5,977432193
130,457,4,977431992
130,1200,5,977431992
130,1201,5,977432036
130,70,4,977431402
130,474,4,977432056
130,480,1,977431222
130,555,4,977432166
130,487,3,977431497
131,1175,3,977454324
131,645,4,977433331
131,574,4,977453793
131,649,4,977454276
131,1180,3,977454324
131,1183,4,977454215
131,1185,5,977431494
131,1186,4,977431463
131,653,1,977433391
131,1188,4,977454583
131,1189,5,977431986
131,728,3,977619748
131,588,3,977444847
131,589,5,977434213
131,1,3,977453922
131,800,4,977455981
131,1193,5,977431822
131,1196,4,977598288
131,1197,4,977432015
131,1198,5,977431841
131,665,3,977444940
131,592,4,977434244
131,593,4,977453820
131,668,4,1014088199
131,595,4,977444874
131,597,3,977598264
131,745,5,977431748
131,750,4,977431668
131,824,3,977453979
131,903,4,977431721
131,764,4,977432129
131,766,4,977454254
131,910,3,993442272
131,912,4,978248510
131,919,4,977431904
131,846,3,977454898
131,778,4,977598528
131,920,2,977430693
131,923,4,977432663
131,924,5,977431668
131,780,1,977432960
131,781,2,977433276
131,783,2,977433367
131,858,4,977431044
131,930,3,1022388214
131,869,2,977433302
131,899,1,1039164697
131,100,2,977478536
131,101,3,1010343822
131,104,2,977445021
131,111,4,977453674
131,117,4,978249444
131,994,4,977431180
131,211,3,977431628
131,144,2,977455343
131,147,1,977432313
131,223,5,977453536
131,153,1,977434244
131,159,4,977640193
131,306,4,977454092
131,235,4,977454512
131,162,4,977431166
131,163,1,978249246
131,318,4,977431841
131,319,4,977598517
131,246,4,977431342
131,247,4,977432153
131,175,4,978249421
131,176,4,977454476
131,180,1,977453558
131,406,3,977444928
131,260,3,977430336
131,11,2,977432351
131,190,2,977431893
131,265,2,977453747
131,17,4,977602532
131,194,4,977454697
131,272,4,977432998
131,348,4,977454575
131,32,3,977456022
131,356,2,993442481
131,39,4,977454575
131,506,4,977455111
131,509,4,977640222
131,41,4,977433415
131,364,2,977433378
131,47,3,977432893
131,296,3,977454664
131,515,5,977433515
131,50,4,977453899
131,527,3,977431915
131,529,4,977456061
131,1200,5,977432129
131,1060,4,977454612
131,1136,5,977431710
131,608,4,977431044
131,535,4,977431812
131,79,1,977640372
131,1148,5,977453878
131,617,3,977433347
131,81,3,977640159
131,1080,2,977431867
131,551,4,977433797
131,480,3,977455332
131,627,3,977598541
131,1089,4,977454678
131,628,3,977598274
131,556,4,977454787
131,97,4,977431812
131,1094,4,977432072
131,562,5,977431223
131,1097,4,977432571
131,497,4,977454612
131,1171,4,977455332
131,1172,4,985015020
131,714,2,977433321
132,585,5,977429331
132,588,3,977428156
132,1,5,977427737
132,1197,5,977427760
132,671,3,977429331
132,837,4,977427694
132,104,5,977429194
132,141,4,977428840
132,223,5,977428124
132,312,4,977427611
132,180,2,977429393
132,21,3,977428857
132,345,3,977429393
132,34,5,977427960
132,357,2,977428949
132,367,4,977429194
132,69,5,977428931
132,1136,5,977427737
132,1073,4,977428156
132,471,2,977428969
132,1079,5,977427760
132,1080,5,977427935
132,551,3,977428708
133,1183,5,977425212
133,1185,2,977423496
133,587,4,977424427
133,589,1,977423928
133,805,5,977421884
133,592,4,977423370
133,593,5,977423863
133,597,4,977426235
133,832,4,977424677
133,129,4,977422694
133,218,5,977424735
133,150,4,977422894
133,300,4,977424379
133,318,5,977422741
133,337,4,977424003
133,265,5,994795560
133,266,5,977422248
133,22,4,977424512
133,350,5,977426350
133,32,2,977423962
133,356,5,977424126
133,357,3,977424718
133,36,4,977422835
133,1101,5,977423540
133,500,4,977424448
133,1036,4,977423286
133,364,5,977424477
133,47,5,977423896
133,296,1,977422872
133,50,5,977422757
133,1124,4,977423468
133,527,5,977422786
133,454,4,977424359
133,62,4,977424152
133,457,4,977423942
133,1073,4,994795560
133,480,3,977422193
133,1088,4,977423723
133,628,4,977424017
133,1092,5,977424771
133,1093,4,977425820
133,1094,1,977424339
133,1097,5,977423341
133,491,4,977424223
134,648,2,977461007
134,653,2,978038674
134,588,3,977845681
134,589,3,978037903
134,1,4,977845495
134,6,2,978038386
134,733,3,978038386
134,736,2,977418267
134,737,1,978038148
134,832,4,977418237
134,836,1,978038851
134,849,1,978038099
134,780,3,978037998
134,786,2,978038814
134,788,2,978038020
134,798,3,978038851
134,880,1,978038124
134,110,3,978038272
134,112,5,978038584
134,996,2,978038814
134,208,3,978038727
134,223,4,977845655
134,153,1,978038764
134,160,2,978038124
134,165,3,978038584
134,172,1,978038099
134,173,1,978038124
134,327,1,978038148
134,329,3,978037981
134,185,2,978038099
134,10,3,978038511
134,260,5,977418267
134,15,1,978038866
134,198,1,978038550
134,20,1,978038851
134,21,2,977845655
134,24,4,978037998
134,420,2,978038835
134,353,1,978038584
134,32,4,978037903
134,356,5,977845655
134,288,2,978038584
134,1100,1,978038794
134,1037,1,978038065
134,434,2,978038749
134,435,2,978038099
134,292,2,978038511
134,44,1,978038814
134,367,1,977845712
134,368,3,977845737
134,511,1,978038749
134,512,3,978038046
134,442,2,978038020
134,377,3,978038302
134,379,1,978038065
134,524,5,977461101
134,380,2,978038511
134,457,4,978038272
134,464,2,978038703
134,546,1,978038148
134,474,4,978038302
134,548,1,978038835
134,551,2,977461087
134,552,1,978038652
134,480,4,977461087
134,485,2,978038835
134,95,2,978038764
134,494,1,978038484
135,1197,5,977417160
135,785,4,977416972
135,223,5,977416878
135,164,3,977416671
135,1016,3,977416671
135,24,3,977417027
135,1127,5,977416752
136,1177,3,977423899
136,1187,4,977422269
136,581,3,977421260
136,585,3,977424146
136,586,1,977424368
136,587,1,977424034
136,588,2,977530536
136,589,1,977422087
136,1,2,977530792
136,2,1,977424195
136,802,1,977424004
136,1191,4,977424209
136,1193,4,977421091
136,1196,2,977421113
136,590,2,977423534
136,1197,1,977421777
136,1199,3,977421646
136,594,3,977530497
136,595,4,977423592
136,818,4,977423886
136,674,5,977423734
136,750,3,977421293
136,900,1,977421818
136,903,5,977421646
136,904,4,977421247
136,832,1,977422984
136,910,4,977421293
136,919,3,977421331
136,778,4,977422174
136,920,3,977422510
136,922,4,977421541
136,923,4,977424608
136,924,5,977421802
136,783,3,977530554
136,858,4,977421127
136,930,4,977421581
136,793,2,977424620
136,940,1,977421646
136,969,4,977422444
136,898,3,977421212
136,971,5,977422410
136,110,1,977422837
136,141,3,977531172
136,223,1,977530899
136,224,2,977531224
136,300,2,977422894
136,230,4,977423074
136,231,1,977424131
136,235,5,977422146
136,236,1,977531380
136,242,4,977424223
136,316,3,977423637
136,171,3,977530943
136,318,3,977421659
136,327,1,977530567
136,1009,5,977422296
136,10,2,977424341
136,260,3,977421893
136,11,2,977423812
136,261,3,977423751
136,14,4,977422645
136,337,5,977421893
136,265,4,977421570
136,16,4,977422188
136,1013,2,977423763
136,410,2,977530899
136,417,1,977422909
136,22,1,977423886
136,345,3,977530855
136,272,4,977422645
136,348,5,977423179
136,1022,2,977530517
136,1028,2,977422336
136,1029,2,977530517
136,351,4,977423386
136,353,1,977423608
136,32,3,977421893
136,356,2,977424165
136,357,1,977423386
136,39,3,977530871
136,1030,4,977424105
136,1104,3,977421541
136,1031,1,977423144
136,1032,4,977423707
136,1033,5,977422972
136,1035,3,977530517
136,506,5,977422773
136,508,3,977422460
136,435,3,977531422
136,509,3,977422103
136,364,1,977423102
136,45,4,977422717
136,367,1,977423823
136,368,1,977531268
136,47,3,977422061
136,48,4,977530584
136,1111,4,977530389
136,440,1,977424086
136,441,1,977530927
136,372,4,977424131
136,52,4,977423256
136,449,1,977421942
136,1057,5,977422663
136,1059,4,977422820
136,380,1,977531328
136,383,1,977424185
136,457,1,977422222
136,1136,2,977421672
136,531,1,977422678
136,532,4,977531133
136,608,4,977424643
136,390,5,977422234
136,539,3,977424426
136,1073,3,977530842
136,541,3,977421390
136,543,1,977424067
136,471,5,977530822
136,1078,4,977530809
136,1079,2,977530915
136,549,4,977422146
136,89,4,977424165
136,551,4,977530497
136,1086,5,977422116
136,553,1,977423156
136,480,1,977423144
136,1088,1,977530554
136,1091,1,977421091
136,631,1,977530584
136,1093,2,977530536
136,1094,3,977421615
136,708,3,977423837
136,562,5,977530885
136,1097,4,977422820
136,492,5,977423452
136,497,3,977422909
137,648,4,1000867687
137,1183,4,1000869470
137,653,4,1000867600
137,587,4,1000869541
137,589,4,1000867876
137,3,5,1000869657
137,7,3,1000869616
137,733,3,1000867526
137,590,5,1000867469
137,736,4,1000869694
137,595,3,1000868946
137,597,4,1000869491
137,762,3,1000868444
137,913,4,977373281
137,852,3,1000869491
137,780,4,1000869832
137,934,3,977372387
137,105,4,1000869470
137,110,4,1000867903
137,986,4,1000867469
137,208,4,1000867717
137,150,5,1000868615
137,154,5,977372387
137,300,3,1000868693
137,303,3,1000870075
137,233,4,977373208
137,235,4,1000868693
137,236,4,1000869631
137,164,3,1000868202
137,168,3,1000867810
137,242,4,1000868974
137,316,4,1000868034
137,317,4,1000868777
137,318,4,1000868530
137,249,4,1000869519
137,252,4,1000869598
137,253,3,1000868854
137,329,5,1000867600
137,11,4,1000869393
137,265,4,1000869374
137,266,4,1000870062
137,196,3,1000868870
137,25,3,1000869306
137,349,4,1000867567
137,32,3,1000869748
137,356,4,1000869306
137,34,4,1000868590
137,357,4,1000869342
137,36,4,1000868615
137,288,4,1000868034
137,507,4,1000868034
137,509,4,1000869451
137,42,3,1000867954
137,367,3,1000868305
137,47,3,1000869909
137,296,4,1000868091
137,440,4,1000869421
137,1049,4,1000867600
137,50,4,1000869909
137,377,4,1000869319
137,58,4,1000869436
137,1120,3,1000868667
137,1127,4,977373015
137,1057,3,1000868974
137,527,5,1000868550
137,383,4,1000870062
137,457,4,1000867903
137,532,3,1000868854
137,608,4,1000868079
137,70,3,1000868444
137,539,3,1000869436
137,551,4,1000868946
137,553,4,1000870062
137,480,4,977372387
137,1089,3,1000868079
137,1092,4,1000869099
137,1093,2,977373136
137,1094,4,1000869342
138,1179,3,977362427
138,648,3,977362114
138,720,5,977362208
138,800,5,977362274
138,1196,5,977362011
138,593,5,977362274
138,858,5,977362342
138,866,3,977362380
138,942,5,977362380
138,213,5,977362167
138,164,4,977362502
138,318,5,977362274
138,28,4,977362255
138,290,4,977362288
138,293,5,977362466
138,47,5,977362502
138,296,5,977362380
138,50,5,977362208
138,608,4,977362380
138,1148,5,977362208
138,1089,5,977362409
138,94,4,977362011
139,1175,5,977359923
139,720,5,977360234
139,724,3,977362580
139,581,5,977360564
139,588,3,977360320
139,1,4,977360234
139,1193,4,977359402
139,661,5,977360348
139,735,4,977361161
139,1196,5,977359883
139,1197,4,977361069
139,1198,5,977361707
139,592,5,977362191
139,593,5,977359437
139,594,3,977360130
139,595,3,977360130
139,671,3,977360041
139,674,3,977361512
139,750,5,977359883
139,902,5,977359455
139,918,3,977360130
139,919,4,977360090
139,924,3,977359923
139,780,4,977361617
139,926,4,977360937
139,950,4,977362055
139,107,3,977362315
139,110,4,977361734
139,994,3,977360828
139,206,5,977360639
139,235,4,977361139
139,162,5,977360564
139,316,4,977361552
139,318,5,977360847
139,253,3,977362580
139,180,3,977361288
139,260,5,977359883
139,349,3,977361839
139,1022,3,977360180
139,1023,5,977360292
139,1024,3,977362698
139,1028,3,977360180
139,1029,3,977360292
139,353,4,977361984
139,34,4,977361121
139,288,2,977361871
139,1104,3,977360895
139,1031,4,977362297
139,1033,3,977362681
139,1036,3,977361734
139,364,4,977362650
139,296,5,977360797
139,512,2,977361617
139,441,3,977361359
139,457,4,977361758
139,1200,5,977359923
139,1201,2,977361758
139,1136,5,977361050
139,608,5,977360847
139,610,5,977360320
139,1073,5,977360411
139,541,4,977359883
139,1148,5,977360234
139,616,3,977362681
139,1077,2,977361425
139,1080,5,977361187
139,551,5,977360180
139,480,4,977360041
139,555,5,977361776
139,1094,5,977362882
139,1097,3,977359947
140,648,1,977359136
140,1196,5,993950520
140,1198,5,993950787
140,906,4,987130876
140,912,5,986918751
140,913,4,987130739
140,918,4,987130810
140,923,5,986918751
140,928,5,986918751
140,929,2,987130627
140,858,5,993950520
140,930,5,987130739
140,942,5,986918764
140,946,5,987130876
140,951,4,986918733
140,953,5,986918764
140,969,5,993950787
140,898,5,986918764
140,260,4,993950520
140,412,4,977358831
141,648,3,977357526
141,1199,1,977357372
141,904,3,977357612
141,913,4,977357612
141,942,4,977357612
141,950,4,977357612
141,266,4,977357480
141,17,3,977357372
141,480,5,977357499
141,490,5,977357526
142,589,3,977352186
142,1,4,977352868
142,661,3,977352868
142,1196,4,979341465
142,1198,5,979341534
142,593,3,979341456
142,595,4,977352921
142,919,3,979341501
142,111,3,979341332
142,223,5,977352563
142,318,5,977352174
142,260,4,979341280
142,25,2,977350562
142,1033,4,977350562
142,364,5,977352992
142,296,5,977352157
142,50,4,977352157
142,1120,3,977352848
142,529,4,977352453
142,551,3,977352606
142,553,1,977352544
142,1089,4,977352213
142,1097,4,977350539
143,648,5,977351007
143,733,4,977350896
143,1197,3,977350348
143,110,5,977350872
143,163,3,977350896
143,249,5,977351160
143,10,4,977350951
143,11,3,977351177
143,349,4,977350951
143,377,2,977351122
143,380,4,977350989
143,1060,4,977351339
143,480,3,977351544
144,588,3,977345554
144,737,1,977346613
144,593,2,977345521
144,924,5,977346641
144,780,3,977346522
144,785,1,977345737
144,356,3,977345309
144,527,5,977345501
145,223,4,977345454
145,233,3,977345514
145,1127,2,977345369
145,455,1,977345215
145,1093,2,977345215
146,1179,5,1042576386
146,1186,5,1010690314
146,588,5,977348890
146,1,5,977348756
146,2,3,977348665
146,1190,3,979854470
146,804,1,977348138
146,1193,4,979940868
146,1196,4,977336700
146,1197,4,977341318
146,1198,5,979939805
146,1199,4,979939730
146,592,3,979940007
146,594,5,977348818
146,595,5,977348788
146,596,3,977348869
146,597,4,1022004006
146,901,4,977349484
146,902,2,977341165
146,903,5,977435021
146,904,3,977435063
146,905,5,984600812
146,908,2,979939643
146,911,5,1022003755
146,912,5,977341185
146,913,5,977349695
146,914,5,977341293
146,915,2,1010690314
146,916,4,977341165
146,918,3,977349484
146,919,5,977348756
146,778,4,1025639122
146,920,5,977341165
146,923,4,977434184
146,780,3,1022003369
146,926,4,977435021
146,927,3,984600863
146,928,5,977434185
146,783,4,977349136
146,858,5,1010685145
146,930,5,977341212
146,931,3,977434383
146,932,3,991322218
146,933,4,977336740
146,935,4,1042232657
146,938,1,1010690274
146,866,4,977341388
146,942,3,977349695
146,945,5,977341136
146,948,2,977435286
146,949,3,977435063
146,950,4,1042049557
146,951,4,1010690274
146,953,5,977434226
146,954,4,977435716
146,955,4,977435716
146,965,4,1010690144
146,969,5,977341212
146,898,3,1042049526
146,899,5,977349344
146,971,4,977435147
146,973,3,977434285
146,978,4,1042049624
146,111,5,979940894
146,224,5,1022003995
146,232,4,1022003239
146,235,3,977340989
146,318,5,977349268
146,10,5,1042049125
146,260,4,977336740
146,337,4,1013013323
146,265,4,977341246
146,339,3,1022003967
146,17,3,1022003669
146,342,3,1022003797
146,25,4,979941234
146,277,4,979854601
146,1022,4,977349420
146,1025,4,977349136
146,1028,5,977348788
146,1029,4,977349101
146,356,5,1022003831
146,34,5,977348756
146,357,5,977341082
146,1103,4,977435243
146,1031,2,977349508
146,1032,4,977349373
146,1035,5,977349420
146,509,5,1022003814
146,290,5,1022870244
146,364,3,977349101
146,293,4,1042049526
146,367,4,977348578
146,48,2,977349604
146,50,4,1022870294
146,1124,4,979940007
146,1057,1,977348397
146,1059,4,1022003755
146,1200,5,1013013526
146,1135,4,979940392
146,1136,5,979940868
146,1064,1,980452276
146,461,1,1022004045
146,608,3,979939564
146,539,2,1022003797
146,468,5,1022004045
146,1073,4,977348541
146,541,5,977349695
146,1077,4,979940868
146,471,2,984600784
146,1078,4,979941059
146,1079,4,979939805
146,85,2,1022003256
146,1080,4,979940936
146,1081,5,977349450
146,1082,4,979941059
146,551,4,977347907
146,1086,3,977435286
146,480,3,977347996
146,1088,3,977349484
146,1093,3,977349582
146,1097,4,977348541
146,1099,3,977435716
147,648,3,977336882
147,589,4,977336644
147,1,4,977336480
147,2,4,977357720
147,6,3,977336800
147,733,5,977336672
147,1194,2,977336330
147,1196,4,977337263
147,590,4,977357433
147,1197,5,977357356
147,736,3,977336882
147,1198,4,977357346
147,737,1,977337178
147,592,4,977357400
147,673,3,977357734
147,760,4,977337861
147,780,4,977336917
147,783,3,977336290
147,110,5,977336290
147,112,3,977336853
147,145,3,977336800
147,150,4,977337579
147,161,3,977337792
147,165,3,977336800
147,168,3,977337084
147,316,3,977357491
147,170,3,977336963
147,318,5,977337530
147,246,2,977337579
147,1004,1,977337178
147,10,4,977336766
147,260,5,977337979
147,11,4,977357965
147,266,4,977337835
147,340,4,977357440
147,21,4,977336800
147,25,3,977357609
147,349,4,977336766
147,32,5,977337708
147,356,5,977337813
147,1100,4,977337084
147,1036,4,977338012
147,434,4,977336881
147,367,3,977357692
147,368,3,977336853
147,296,4,977337283
147,440,4,977357953
147,516,2,977337861
147,517,3,977336963
147,376,3,977336881
147,377,4,977336672
147,1059,4,977357872
147,380,4,977357417
147,527,4,977337251
147,457,4,977336644
147,459,3,977337008
147,466,3,977337084
147,1073,2,977357477
147,86,3,977357417
147,480,4,977336705
147,555,2,977336736
147,485,2,977337105
147,95,3,977336963
147,1090,4,977337425
147,494,3,977336881
148,647,3,977352859
148,648,2,977333183
148,575,4,979578545
148,577,4,979578936
148,1183,1,977353249
148,653,3,977333786
148,585,3,979578214
148,587,5,979577862
148,589,5,977333311
148,1,5,977335193
148,2,5,979578366
148,7,3,977335047
148,801,4,979578268
148,805,4,977352945
148,733,5,979577616
148,1196,4,977333280
148,808,4,979577693
148,590,4,979577541
148,1197,5,977333337
148,736,5,977335047
148,1198,5,977333254
148,592,5,979575918
148,593,4,977352623
148,594,4,979575755
148,597,5,977334980
148,671,5,977354168
148,673,5,979578936
148,748,3,977354242
148,688,3,977334003
148,900,2,977334883
148,902,2,977335009
148,903,3,979575461
148,830,4,979578682
148,832,5,977352900
148,908,5,979575440
148,909,3,977335213
148,836,5,977334268
148,910,5,977335346
148,911,4,977334715
148,914,4,977334899
148,849,3,977354280
148,780,5,977333694
148,783,4,979577829
148,784,1,979578818
148,858,4,977333254
148,786,3,979578513
148,788,2,977354207
148,932,3,979575602
148,933,3,977334743
148,861,5,979578065
148,934,3,979575602
148,798,4,979578889
148,940,3,979575755
148,870,2,979579239
148,943,4,977334859
148,944,3,979575772
148,950,4,979575732
148,952,4,979575577
148,880,2,977354338
148,954,4,979575732
148,965,5,979575755
148,899,5,977334715
148,100,2,977353410
148,107,4,979577717
148,971,5,979575461
148,110,5,977333311
148,996,3,977334225
148,204,3,977334083
148,208,3,979578513
148,150,5,977352714
148,151,4,977334921
148,153,3,979578589
148,227,4,977333974
148,158,5,979578290
148,300,2,977352828
148,231,3,979578136
148,160,2,977354338
148,161,4,977352828
148,165,3,977333786
148,239,4,979578936
148,168,3,977334225
148,169,3,979579334
148,316,5,977333666
148,170,2,977334253
148,318,5,977352608
148,173,3,977334225
148,253,3,977353145
148,327,1,977334427
148,181,1,977334454
148,329,3,977354207
148,257,4,979578268
148,258,3,977354311
148,185,3,977354311
148,1008,3,979575644
148,405,2,977334427
148,332,3,979578850
148,10,4,977333469
148,260,5,977333254
148,11,5,977334939
148,261,3,977353276
148,408,4,979578065
148,262,4,977353521
148,15,5,977334026
148,338,3,977354311
148,339,4,977335069
148,17,4,977334824
148,1016,3,979575644
148,1019,5,979575602
148,23,3,979578872
148,419,3,979579310
148,349,5,977333643
148,277,4,977353056
148,1020,5,979577829
148,423,4,977334117
148,350,4,977353200
148,351,3,977335047
148,426,4,977354280
148,32,2,977354128
148,356,5,977335193
148,34,5,977335265
148,1100,3,979578471
148,1101,5,977333643
148,1032,4,979575537
148,500,5,979578030
148,502,3,977334484
148,1036,5,977333337
148,1037,4,977334083
148,432,3,979578996
148,434,4,977333974
148,361,4,979577717
148,508,2,977352900
148,364,5,979577657
148,365,1,977353481
148,292,4,977333869
148,293,3,977334824
148,44,3,977334176
148,368,5,977333786
148,1042,5,979577593
148,512,4,977354242
148,440,4,977334859
148,1047,4,977333569
148,442,4,977333943
148,1049,5,979577862
148,370,4,979578765
148,50,2,979577217
148,519,3,977354357
148,374,3,979579177
148,376,4,977333869
148,377,4,977333369
148,379,5,977333890
148,1124,4,979576158
148,520,3,979579013
148,1127,5,977333492
148,1129,4,979576198
148,380,4,977334883
148,527,5,977354408
148,454,5,979577804
148,455,4,979579267
148,60,3,979578136
148,383,4,979578231
148,457,5,977333311
148,459,3,977334058
148,1200,4,977333397
148,1201,4,977333369
148,1135,3,979576407
148,1136,4,977335119
148,531,4,977353315
148,605,5,977353018
148,533,3,977334239
148,460,3,979579082
148,534,3,977334958
148,608,1,977352714
148,539,5,979577829
148,468,4,979577829
148,541,4,979575858
148,546,2,977334339
148,474,4,977333611
148,548,4,977334176
148,475,4,977352843
148,89,4,977333762
148,552,4,977333762
148,480,5,977333442
148,1088,4,979576198
148,558,3,977334339
148,485,5,977334149
148,95,3,977334026
148,1090,4,979575961
148,707,2,979578606
148,1097,4,979575858
148,491,3,977353057
148,494,5,977333666
148,497,3,977334859
149,1177,4,988680400
149,1179,4,977325600
149,647,4,998058548
149,648,4,977325335
149,720,4,988679510
149,1183,4,988680427
149,653,4,978190206
149,1188,5,988680095
149,587,4,978101674
149,589,5,977325600
149,1,3,978190837
149,2,3,977591827
149,6,4,977326334
149,9,3,977326830
149,1190,5,981498843
149,1191,4,978189627
149,733,4,977326780
149,1196,5,977587865
149,1197,5,977588953
149,1198,5,977587978
149,592,3,977590245
149,593,5,977325447
149,741,4,988679536
149,745,4,988679510
149,750,5,977588413
149,832,3,977361435
149,836,3,978190285
149,838,4,988680580
149,919,5,977588236
149,849,3,978190524
149,778,4,977589091
149,923,5,1004914069
149,924,4,995129087
149,852,1,977326225
149,780,4,977326966
149,858,5,977587865
149,786,4,978190479
149,787,5,977325719
149,866,5,977360765
149,100,4,993154528
149,101,5,977589686
149,110,4,977326719
149,111,4,977588162
149,112,3,993154261
149,117,4,977327161
149,123,4,988680095
149,998,3,993154033
149,132,3,977326408
149,208,3,978190415
149,223,5,977326004
149,150,4,988680219
149,157,4,996938996
149,300,5,977325980
149,230,5,977361465
149,232,5,977325719
149,306,4,977588665
149,307,3,977325600
149,161,4,977326503
149,308,3,977325623
149,235,4,977326092
149,162,4,977588362
149,164,3,977327161
149,165,4,977326948
149,242,5,988680400
149,316,2,978190381
149,170,2,977590434
149,318,5,977588236
149,319,5,977325818
149,246,5,977588282
149,247,4,977325545
149,249,2,977325980
149,320,4,977361229
149,326,5,977325564
149,329,3,978190099
149,10,4,977591584
149,260,5,977325032
149,334,2,977326022
149,337,3,977589036
149,265,4,988679692
149,16,4,977361229
149,17,4,988679558
149,194,3,977326281
149,198,3,977326867
149,342,5,977326153
149,21,5,977326806
149,22,2,977360794
149,272,3,977326533
149,346,4,988680352
149,24,4,989246719
149,25,2,977325867
149,349,3,977590741
149,29,4,977326281
149,423,2,978190479
149,30,4,977325545
149,353,4,977326929
149,32,5,977589058
149,356,3,1004196764
149,34,4,978190942
149,357,4,977326503
149,36,4,977325930
149,358,3,996938870
149,39,4,977326042
149,288,4,978189889
149,1101,5,993154281
149,1036,5,977588791
149,431,5,977360765
149,507,4,977590607
149,434,3,977327535
149,509,4,977325818
149,363,5,978189326
149,290,5,977327161
149,42,3,977327535
149,292,2,978190285
149,293,4,977327410
149,44,2,978189889
149,45,4,977326361
149,367,5,977326592
149,47,5,977326004
149,296,5,977325420
149,1112,5,977590713
149,1041,5,977325420
149,1047,3,977326756
149,515,4,977326197
149,442,4,978190206
149,517,4,978190206
149,50,5,977325447
149,446,5,977588938
149,373,4,977361229
149,377,3,977326173
149,379,3,978190524
149,1120,2,988680400
149,1123,3,978886007
149,1127,4,977589369
149,521,4,977590387
149,1055,3,993154528
149,522,4,978190099
149,380,4,977326298
149,527,5,977588236
149,454,4,978101721
149,456,4,977588919
149,529,4,977325698
149,457,5,977325032
149,1200,5,977588505
149,1060,4,988680580
149,1061,5,977327410
149,1136,5,977588599
149,608,5,977325478
149,535,5,977326361
149,464,4,978190206
149,391,3,993153972
149,393,3,978190206
149,1073,5,977591455
149,541,5,977588162
149,1148,4,988679510
149,543,4,978101739
149,471,4,977326042
149,1078,4,977589709
149,1079,4,977589308
149,474,5,977326780
149,475,5,977325648
149,81,4,977590414
149,549,5,977326070
149,89,4,978190381
149,1080,5,977591283
149,552,4,978190479
149,480,4,977326756
149,481,4,978101674
149,555,4,977326574
149,482,4,977361435
149,1089,5,977325600
149,628,3,978101695
149,95,3,977326948
149,1090,5,977588307
149,1092,4,978101721
149,1094,4,988679912
149,707,4,978190629
149,1095,5,977325698
149,708,4,992919119
149,562,4,977325753
149,1097,4,977591791
149,493,4,977327431
149,494,4,978189889
149,1171,5,977325753
150,1179,4,978160776
150,648,4,978161965
150,1183,5,977304188
150,1188,4,977303316
150,1,4,978161692
150,1192,3,977303659
150,1193,5,978163667
150,1196,4,978161613
150,663,3,977302437
150,590,5,978162485
150,1198,4,978161588
150,1199,3,978163495
150,593,5,977303358
150,595,4,977303736
150,759,4,977303359
150,778,4,977303982
150,920,4,978161833
150,924,5,978163034
150,899,4,978161833
150,111,4,978162664
150,994,4,977303382
150,144,4,978161501
150,223,4,977302764
150,150,5,977303905
150,233,4,977302826
150,235,4,977304025
150,162,2,977303540
150,314,4,977303082
150,171,4,977304073
150,318,5,977303505
150,321,4,995414904
150,182,3,978161315
150,260,4,978161613
150,337,4,977303702
150,265,5,980121017
150,266,4,978162501
150,410,3,978161294
150,342,5,977303859
150,345,5,977303952
150,24,4,977303024
150,25,4,977303808
150,279,4,977304213
150,426,4,978163105
150,34,5,977303505
150,357,3,978161214
150,1035,5,978162439
150,1036,4,978161632
150,364,4,978161719
150,367,4,978162233
150,296,5,977303316
150,299,4,977303024
150,441,4,977303780
150,446,4,977303808
150,527,4,977303276
150,457,4,977303780
150,1201,4,978162501
150,531,4,977304213
150,608,5,977303276
150,538,4,977304188
150,1079,4,978163518
150,480,4,977304119
150,628,5,977303982
150,1090,4,978162561
150,1094,5,977303518
